ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1686,CUS_0xc0ab,January,Soyoungd,32,342-90-2649,Engineer,88640.24,7266.686666666667,3,6,1,2,"Payday Loan, and Payday Loan",-1,0,3.51,3.0,Good,950.36,28.210617211444603,25 Years and 5 Months,No,135.17337097171767,98.93176402067013,High_spent_Large_value_payments,732.563531674279,Standard
0x1687,CUS_0xc0ab,February,Soyoungd,33_,342-90-2649,Engineer,88640.24,7266.686666666667,3,6,433,2,"Payday Loan, and Payday Loan",4,2,3.51,3.0,Good,950.36,41.036168282350594,25 Years and 6 Months,NM,135.17337097171767,157.174788304235,High_spent_Large_value_payments,674.3205073907143,Good
0x1688,CUS_0xc0ab,March,Soyoungd,33,342-90-2649,Engineer,88640.24,7266.686666666667,3,6,1,2,"Payday Loan, and Payday Loan",4,0,3.51,3.0,Good,950.36,34.670194379227716,25 Years and 7 Months,No,135.17337097171767,298.1889114624804,High_spent_Medium_value_payments,543.3063842324688,Standard
0x1689,CUS_0xc0ab,April,Soyoungd,33,342-90-2649,Engineer,88640.24,7266.686666666667,3,6,1,2,"Payday Loan, and Payday Loan",4,2,3.51,3.0,Good,950.36,31.828535574846637,25 Years and 8 Months,No,135.17337097171767,,Low_spent_Small_value_payments,86.63611982901625,Standard
0x168a,CUS_0xc0ab,May,Soyoungd,33,342-90-2649,Engineer,88640.24,7266.686666666667,3,6,1,2,"Payday Loan, and Payday Loan",4,2,3.51,3.0,Good,950.36,34.702836927947075,25 Years and 9 Months,No,135.17337097171767,279.61862207772435,High_spent_Medium_value_payments,561.8766736172248,Good
0x168b,CUS_0xc0ab,June,Soyoungd,33,342-90-2649,Engineer,88640.24,7266.686666666667,3,6,1,2,"Payday Loan, and Payday Loan",4,0,3.51,3.0,Good,950.36,38.32363895436978,25 Years and 10 Months,No,135.17337097171767,686.1262165951837,Low_spent_Small_value_payments,195.36907909976551,Good
0x168c,CUS_0xc0ab,July,Soyoungd,33,342-90-2649,Engineer,88640.24_,,3,6,1,2_,"Payday Loan, and Payday Loan",4,2,3.51,3.0,_,950.36,25.97917280396149,25 Years and 11 Months,No,80357.0,164.0748218779106,High_spent_Large_value_payments,667.4204738170387,Good
0x168d,CUS_0xc0ab,August,Soyoungd,33,342-90-2649,Engineer,88640.24,7266.686666666667,3,6,1,2,"Payday Loan, and Payday Loan",-1,,3.51,3.0,Good,950.36,30.87079911079545,26 Years and 0 Months,No,135.17337097171767,98.44195128223792,High_spent_Large_value_payments,733.0533444127112,Good
0x1692,CUS_0x3e45,January,Harriet McLeodd,35,414-53-2918,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,5.54,3.0,Standard,179.22,25.649246067243418,26 Years and 10 Months,Yes,124.39208242092045,243.73543739209438,Low_spent_Large_value_payments,378.54048018698535,Standard
0x1693,CUS_0x3e45,February,Harriet McLeodd,35_,414-53-2918,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,10,4.54,3.0,Standard,179.22,29.40877527612245,26 Years and 11 Months,Yes,124.39208242092045,142.75186411942676,High_spent_Medium_value_payments,459.52405345965286,Standard
0x1694,CUS_0x3e45,March,Harriet McLeodd,35,#F%$D@*&8,Entrepreneur,54392.16_,,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",15,11,5.54,3.0,_,179.22,31.25892846912917,27 Years and 0 Months,NM,124.39208242092045,33.349568589344514,High_spent_Large_value_payments,558.9263489897351,Standard
0x1695,CUS_0x3e45,April,Harriet McLeodd,35,414-53-2918,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,7,0.54,3.0,Standard,179.22,27.192587405326012,27 Years and 1 Months,Yes,124.39208242092045,494.8422277056662,Low_spent_Small_value_payments,147.43368987341347,Standard
0x1696,CUS_0x3e45,May,Harriet McLeodd,35,414-53-2918,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,11.54,3.0,Standard,179.22,34.59532445612005,27 Years and 2 Months,Yes,124.39208242092045,233.1184454152274,Low_spent_Small_value_payments,409.15747216385233,Standard
0x1697,CUS_0x3e45,June,Harriet McLeodd,35,414-53-2918,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,5.54,3.0,_,179.22,23.195025404792624,27 Years and 3 Months,Yes,124.39208242092045,635.1465605054178,Low_spent_Small_value_payments,7.129357073661937,Standard
0x1698,CUS_0x3e45,July,Harriet McLeodd,36,414-53-2918,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,5.54,7.0,Standard,179.22,35.112531991297786,27 Years and 4 Months,Yes,124.39208242092045,158.11240346721374,Low_spent_Large_value_payments,464.1635141118658,Standard
0x1699,CUS_0x3e45,August,Harriet McLeodd,36,414-53-2918,Entrepreneur,54392.16,4766.68,6,4,14,3,"Not Specified, Student Loan, and Personal Loan",10,8,5.54,7.0,Standard,179.22,32.8788050668308,27 Years and 5 Months,Yes,124.39208242092045,495.1178978821161,Low_spent_Small_value_payments,147.15801969696355,Standard
0x169e,CUS_0x6c66,January,Sinead Carews,39,328-33-6328,Manager,8701.545,,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,9,8.86,6.0,_,2602.69,24.523163853918167,8 Years and 11 Months,Yes,36.54819717138717,13.066209919444336,Low_spent_Large_value_payments,272.2984679091685,Poor
0x169f,CUS_0x6c66,February,Sinead Carews,39,328-33-6328,Manager,8701.545,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,9,8.86,6.0,Standard,2602.69,39.90251759709182,9 Years and 0 Months,Yes,36.54819717138717,34.71516393565097,Low_spent_Large_value_payments,250.64951389296183,Poor
0x16a0,CUS_0x6c66,March,Sinead Carews,39,328-33-6328,Manager,8701.545_,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,,8.86,6.0,Standard,2602.69,36.47591386327275,9 Years and 1 Months,NM,36.54819717138717,45.6509755447516,Low_spent_Large_value_payments,239.71370228386124,Poor
0x16a1,CUS_0x6c66,April,Sinead Carews,39,328-33-6328,Manager,8701.545,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",22,7,8.86,6.0,Standard,2602.69,32.09749227865355,9 Years and 2 Months,Yes,36.54819717138717,20.390183876957128,Low_spent_Small_value_payments,284.9744939516557,Poor
0x16a2,CUS_0x6c66,May,Sinead Carews,39,328-33-6328,Manager,8701.545,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",22,9,8.86,6.0,Standard,2602.69,37.16937449181635,9 Years and 3 Months,Yes,36.54819717138717,50.486952198712274,Low_spent_Small_value_payments,254.87772562990054,Poor
0x16a3,CUS_0x6c66,June,,39,328-33-6328,Manager,8701.545,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,6,_,6.0,Standard,2602.69,28.570031407996353,9 Years and 4 Months,Yes,36.54819717138717,52.931613407134115,Low_spent_Medium_value_payments,242.43306442147872,Poor
0x16a4,CUS_0x6c66,July,,39,328-33-6328,Manager,8701.545,,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",21,9,_,9.0,Standard,2602.69,38.46541540543407,,Yes,36.54819717138717,30.471806299271933,Low_spent_Medium_value_payments,264.8928715293409,Poor
0x16a5,CUS_0x6c66,August,Sinead Carews,39,328-33-6328,Manager,8701.545_,519.12875,6,5,32,7,"Personal Loan, Payday Loan, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Payday Loan",23,9,8.86,9.0,Standard,2602.69,28.815537059010616,9 Years and 6 Months,NM,36.54819717138717,,Low_spent_Small_value_payments,264.7720511316515,Poor
0x16aa,CUS_0xff4,January,Poornimaf,36,655-05-7666,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,14,7.83,5.0,Standard,758.44,37.41820916883601,18 Years and 2 Months,NM,101.3286373638512,53.104599112612064,High_spent_Medium_value_payments,337.1522635235368,Standard
0x16ab,CUS_0xff4,February,,-500,655-05-7666,Entrepreneur,25546.26,,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,13,7.83,,Standard,758.44,29.711375540929513,18 Years and 3 Months,Yes,101.3286373638512,300.32323168069064,Low_spent_Small_value_payments,129.9336309554582,Standard
0x16ac,CUS_0xff4,March,Poornimaf,37,655-05-7666,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,10,7.83,5.0,Standard,758.44,25.413616742350907,18 Years and 4 Months,Yes,101.3286373638512,91.21658676189335,Low_spent_Large_value_payments,319.0402758742555,Standard
0x16ad,CUS_0xff4,April,Poornimaf,37,655-05-7666,Entrepreneur,25546.26_,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,10,7.83,,Standard,758.44,35.946278218900645,18 Years and 5 Months,Yes,101.3286373638512,83.7147504914459,High_spent_Medium_value_payments,306.54211214470297,Standard
0x16ae,CUS_0xff4,May,Poornimaf,37,655-05-7666,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,13,7.83,5.0,_,758.44,28.2774200145778,18 Years and 6 Months,Yes,101.3286373638512,311.99934746655674,Low_spent_Small_value_payments,118.2575151695921,Standard
0x16af,CUS_0xff4,June,Poornimaf,37,655-05-7666,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,10,7.83,5.0,_,758.44,34.58659948959524,,Yes,101.3286373638512,61.7307484719951,High_spent_Small_value_payments,338.52611416415374,Standard
0x16b0,CUS_0xff4,July,Poornimaf,37,655-05-7666,Entrepreneur,25546.26,2415.855,8,7,14,5,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",16,14,10.83,5.0,Standard,758.44,30.099067241911712,18 Years and 8 Months,Yes,101.3286373638512,130.30039377019006,Low_spent_Small_value_payments,299.9564688659588,Standard
0x16b1,CUS_0xff4,August,Poornimaf,37,655-05-7666,Entrepreneur,25546.26,2415.855,8,7,14,5_,"Not Specified, Student Loan, Student Loan, Credit-Builder Loan, and Auto Loan",15,13_,7.83,5.0,Standard,758.44,39.33348789822524,18 Years and 9 Months,Yes,101.3286373638512,189.81586133347676,Low_spent_Medium_value_payments,230.44100130267208,Standard
0x16b6,CUS_0x33d2,January,Chalmersa,30,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,6.28,0.0,Standard,818.22,25.36959679239191,16 Years and 10 Months,Yes,45.14129822463578,81.99883505710139,Low_spent_Medium_value_payments,447.0747000515962,Standard
0x16b7,CUS_0x33d2,February,Chalmersa,30,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",12,14,6.28,0.0,Standard,818.22,37.958569410003335,16 Years and 11 Months,Yes,45.14129822463578,__10000__,Low_spent_Small_value_payments,157.86980351234496,Standard
0x16b8,CUS_0x33d2,March,Chalmersa,181,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,10.28,1.0,Standard,818.22,27.38010904580052,17 Years and 0 Months,Yes,45.14129822463578,264.25708850339777,Low_spent_Small_value_payments,274.8164466052998,Standard
0x16b9,CUS_0x33d2,April,Chalmersa,30_,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14,6.28,1.0,_,818.22,34.15826211876792,17 Years and 1 Months,Yes,45.14129822463578,152.4523258823164,Low_spent_Medium_value_payments,376.6212092263812,Standard
0x16ba,CUS_0x33d2,May,Chalmersa,30,965-46-2491,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,14_,6.28,1.0,Standard,818.22,30.788038803709785,17 Years and 2 Months,Yes,45.14129822463578,43.470408666891174,High_spent_Medium_value_payments,455.6031264418064,Standard
0x16bb,CUS_0x33d2,June,Chalmersa,31,965-46-2491,Scientist,31993.78,,6,6,7,2_,"Payday Loan, and Home Equity Loan",8,14,6.28,1.0,Standard,818.22,34.280968719435315,17 Years and 3 Months,Yes,45.14129822463578,112.7238874320964,High_spent_Small_value_payments,396.3496476766012,Standard
0x16bc,CUS_0x33d2,July,Chalmersa,31,965-46-2491,Scientist,31993.78,,6,6,7,-100,"Payday Loan, and Home Equity Loan",8,16,6.28,1.0,Standard,818.22,29.50345426644775,17 Years and 4 Months,Yes,45.14129822463578,104.55723619082673,High_spent_Small_value_payments,404.5162989178708,Standard
0x16bd,CUS_0x33d2,August,Chalmersa,31,#F%$D@*&8,Scientist,31993.78,2942.148333333333,6,6,7,2,"Payday Loan, and Home Equity Loan",8,16,6.28,1.0,Standard,818.22,36.012793772472094,17 Years and 5 Months,Yes,45.14129822463578,97.58820324481087,Low_spent_Large_value_payments,421.4853318638867,Standard
0x16c2,CUS_0x6070,January,Parkm,20,891-55-9364,Accountant,92047.08,,6,7,16,0,,16,11,9.13,0.0,Standard,1296.64,37.11561494309292,29 Years and 2 Months,Yes,0.0,154.6341231395093,!@9#%8,854.5248768604907,Standard
0x16c3,CUS_0x6070,February,,20,891-55-9364,Accountant,92047.08_,7591.59,6,7,16,0,,16,11,9.13,4.0,Standard,1296.64,39.46775837121139,29 Years and 3 Months,Yes,0.0,710.4953806729873,Low_spent_Medium_value_payments,328.66361932701284,Standard
0x16c4,CUS_0x6070,March,Parkm,20,891-55-9364,Accountant,92047.08,7591.59,6,7,16,0,,18,11,9.13,4.0,_,1296.64,27.792788363714145,29 Years and 4 Months,Yes,0.0,175.4456226582996,High_spent_Large_value_payments,823.7133773417005,Standard
0x16c5,CUS_0x6070,April,Parkm,20,891-55-9364,Accountant,92047.08,7591.59,6,7,16,0_,,16,11,9.13,4.0,Standard,1296.64,42.944681681740505,,Yes,0.0,120.90755376622221,High_spent_Large_value_payments,878.2514462337779,Poor
0x16c6,CUS_0x6070,May,Parkm,20,#F%$D@*&8,Accountant,92047.08,7591.59,6,7,16,0,,16,8,9.13,4.0,Standard,1296.64,34.3576502428514,29 Years and 6 Months,NM,0.0,78.71934549426288,High_spent_Large_value_payments,920.4396545057373,Poor
0x16c7,CUS_0x6070,June,Parkm,20,891-55-9364,Accountant,92047.08,7591.59,6,7,16,0,,16,13,13.13,4.0,Standard,1296.64,28.776937743887977,,Yes,0.0,266.5850272142179,Low_spent_Small_value_payments,782.5739727857823,Poor
0x16c8,CUS_0x6070,July,,20,891-55-9364,Accountant,92047.08,7591.59,6,7,16,0,,16,10,9.13,4.0,_,1296.64,40.75852163733138,29 Years and 8 Months,Yes,0.0,59.28557022863863,High_spent_Large_value_payments,939.8734297713614,Poor
0x16c9,CUS_0x6070,August,Parkm,20,891-55-9364,Accountant,92047.08,7591.59,6,7,16,0,,16,11,9.13,4.0,Standard,1296.64,27.727646781775498,29 Years and 9 Months,Yes,0.0,268.0846032992916,Low_spent_Large_value_payments,761.0743967007086,Poor
0x16ce,CUS_0xfdb,January,Patrickg,45,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8.0,Standard,1283.37,28.940892588545452,6 Years and 5 Months,Yes,103.03756035536594,254.86161508896942,Low_spent_Medium_value_payments,211.93932455566463,Standard
0x16cf,CUS_0xfdb,February,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8.0,Standard,1283.37,27.86131019311364,6 Years and 6 Months,Yes,103.03756035536594,103.21030741657007,Low_spent_Large_value_payments,353.59063222806395,Standard
0x16d0,CUS_0xfdb,March,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",10,12,9.22,8.0,Standard,1283.37,27.88169704475605,6 Years and 7 Months,Yes,103.03756035536594,35.793568414159616,High_spent_Large_value_payments,391.00737123047446,Standard
0x16d1,CUS_0xfdb,April,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12,9.22,8.0,Standard,1283.37,38.39455822201335,6 Years and 8 Months,Yes,103.03756035536594,280.21825375922106,Low_spent_Small_value_payments,196.582685885413,Standard
0x16d2,CUS_0xfdb,May,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",15,,8.22,10.0,_,1283.37,33.23978443489355,6 Years and 9 Months,Yes,103.03756035536594,154.0197492180297,High_spent_Small_value_payments,292.7811904266044,Standard
0x16d3,CUS_0xfdb,June,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",11,12_,8.22,10.0,Standard,1283.37,26.874467413543886,6 Years and 10 Months,Yes,103.03756035536594,272.2735499123763,Low_spent_Small_value_payments,204.52738973225772,Standard
0x16d4,CUS_0xfdb,July,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",7,,9.22,10.0,Standard,1283.37_,24.205533202276374,6 Years and 11 Months,Yes,103.03756035536594,__10000__,Low_spent_Small_value_payments,85.90209492602362,Standard
0x16d5,CUS_0xfdb,August,Patrickg,46,928-91-4452,Teacher,32284.62,2898.385,6,7,17,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, Credit-Builder Loan, and Personal Loan",13,12,2.2200000000000006,10.0,Standard,1283.37,27.930123710625228,7 Years and 0 Months,Yes,103.03756035536594,359.7718322852988,Low_spent_Small_value_payments,117.02910735933534,Standard
0x16da,CUS_0x3553,January,Laurence Frosty,26,084-25-3745,Musician,97791.42,8079.285,6,6,12,0_,,18,8,17.92,1.0,Standard,107.41,25.71557884311532,27 Years and 2 Months,Yes,0.0,451.24651936958776,Low_spent_Small_value_payments,646.6819806304122,Standard
0x16db,CUS_0x3553,February,Laurence Frosty,26,084-25-3745,Musician,97791.42,8079.285,6,6,12,0,,18,8,11.920000000000002,1.0,_,107.41,28.711202517052943,27 Years and 3 Months,Yes,0.0,322.7203197056673,Low_spent_Large_value_payments,755.2081802943327,Standard
0x16dc,CUS_0x3553,March,Laurence Frosty,26,084-25-3745,Musician,97791.42,8079.285,6,6,12,0,,18,7,17.92,1.0,_,107.41,34.92287233220604,27 Years and 4 Months,Yes,0.0,176.26422577485542,High_spent_Medium_value_payments,881.6642742251445,Standard
0x16dd,CUS_0x3553,April,Laurence Frosty,26,084-25-3745,Musician,97791.42,,6,6,12,0,,19,8,15.920000000000002,1.0,Standard,107.41,26.51363149248924,27 Years and 5 Months,Yes,629.8156531464217,499.24501998175833,Low_spent_Medium_value_payments,588.6834800182418,Good
0x16de,CUS_0x3553,May,Laurence Frosty,26,084-25-3745,Musician,97791.42,7449.469346853578,6,6,12,0,,18,,17.92,1.0,_,107.41,38.64911430691306,27 Years and 6 Months,Yes,629.8156531464217,77.60922833984066,High_spent_Large_value_payments,970.3192716601593,Good
0x16df,CUS_0x3553,June,Laurence Frosty,26,084-25-3745,Musician,97791.42,7449.469346853578,6,6,12,0,,16,8,17.92,1.0,Standard,107.41,44.676888593962104,27 Years and 7 Months,Yes,629.8156531464217,108.30393861997324,High_spent_Large_value_payments,939.6245613800266,Good
0x16e0,CUS_0x3553,July,Laurence Frosty,26,084-25-3745,Musician,97791.42,7449.469346853578,6,6,12,0,,18,8,13.920000000000002,1.0,Standard,107.41,28.807349824215013,27 Years and 8 Months,Yes,629.8156531464217,743.540801271909,!@9#%8,334.38769872809104,Standard
0x16e1,CUS_0x3553,August,Laurence Frosty,26,084-25-3745,Musician,97791.42_,7449.469346853578,6,6,12,0,,18,8,17.92,1.0,Standard,107.41,33.89444259920451,27 Years and 9 Months,Yes,629.8156531464217,110.31820362533672,High_spent_Medium_value_payments,947.6102963746632,Good
0x16e6,CUS_0x4100,January,Reema,31,068-83-4394,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",52,,9.95,7.0,Bad,2430.21,29.934185732751413,18 Years and 2 Months,Yes,49.57206224445275,79.17641583265376,Low_spent_Small_value_payments,312.48768858956015,Poor
0x16e7,CUS_0x4100,February,Reema,31,068-83-4394,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",51,18,9.95,7.0,Bad,2430.21,36.6412035787929,18 Years and 3 Months,NM,49.57206224445275,55.29821298839304,High_spent_Small_value_payments,306.3658914338209,Poor
0x16e8,CUS_0x4100,March,Reema,31,068-83-4394,Entrepreneur,19300.34,1512.361666666667,6,7,17,5,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Not Specified",48,19,15.95,7.0,_,2430.21,37.62486247304565,,Yes,49.57206224445275,140.81859591726788,Low_spent_Large_value_payments,230.84550850494603,Poor
